ward,year,category,location,cost
43,2012,Alley Apron,ON N SHEFFIELD AVE FROM 2615 N TO W SCHUBERT AV,10953.0
43,2012,Alley Apron,ON W GRANT PL FROM 510 W TO N CLEVELAND AV (500 W),9651.0
43,2012,Alley Apron,ON N DAYTON ST FROM 2617 N TO W WRIGHTWOOD AV,9292.0
43,2012,Alley Apron,ON N BISSELL ST FROM 2214 N TO W WEBSTER AV (2200 N),11059.0
43,2012,Alley Apron,ON N KENMORE AVE FROM 2015 N TO W ARMITAGE AV,11787.0
43,2012,Alley Apron,ON W SCHUBERT AVE FROM 757 W TO N BURLING ST (728,10247.0
43,2012,Alley Apron,ON N DAYTON ST FROM 2614 N TO W WRIGHTWOOD AV,9883.0
43,2012,Alley Apron,ON W WRIGHTWOOD AVE FROM 815 W TO N HALSTED ST,7955.0
43,2012,Alley Apron,ON W MONTANA ST FROM 1144 W TO N RACINE AV (1200 W),9813.0
43,2012,Alley Apron,ON N FREMONT ST FROM 2258 N TO W WEBSTER AV (2200,7870.0
43,2012,Alley Apron,ON W WEBSTER AVE FROM 824 W TO N DAYTON ST (832 W),8354.0
43,2012,Alley Apron,ON N GENEVA TR FROM 2357 N TO W BELDEN AV (2300 N),10377.0
43,2012,Alley Apron,ON W BELDEN AVE FROM 643 W TO N GENEVA TR (600 W),15034.0
43,2012,Alley Apron,ON N SHEFFIELD AVE FROM 2018 N TO W ARMITAGE AV,10535.0
43,2012,Alley Apron,ON N SEMINARY AVE FROM 2017 N TO W ARMITAGE AV,11117.0
43,2012,Alley Apron,ON N MILDRED AVE FROM 2625 N TO W WRIGHTWOOD AV,10155.0
43,2012,Alley Apron,ON N SHEFFIELD AVE FROM 2753 N TO W DIVERSEY PW,8697.0
43,2012,Alley Apron,ON W WILLOW ST FROM 814 W TO N HALSTED ST (800 W),11006.0
43,2012,Alley Apron,ON W WRIGHTWOOD AVE FROM 444 W TO N HAMPDEN CT,20301.0
43,2012,Alley Apron,ON W DEMING PL FROM 542 W TO N GENEVA TR (603 W),15782.0
43,2012,Alley Apron,ON W MONTANA ST FROM 920 W TO N LINCOLN AV (873 W),23881.0
43,2012,Alley Apron,ON W GRANT PL FROM 511 W TO N CLEVELAND AV (500 W),9012.0
43,2012,Alley Apron,ON W DICKENS AVE FROM 847 W TO N HALSTED ST (800 W),8235.0
43,2012,Alley Apron,ON N KENMORE AVE FROM 2014 N TO W ARMITAGE AV,10966.0
43,2012,Alley Apron,ON W MONTANA ST FROM 1116 W TO N RACINE AV (1200 W),8908.0
43,2012,Alley Apron,ON W ARMITAGE AVE FROM 415 W TO N HUDSON AV (435,10353.0
43,2012,Alley Apron,ON W WRIGHTWOOD AVE FROM 2619 W TO N CLARK ST,9755.0
43,2012,Alley Apron,ON W WRIGHTWOOD AVE FROM 629 W TO N ORCHARD ST,11983.0
43,2012,Alley Resurfacing,ON KENMORE FROM W DICKENS AV (2100 N) TO W,2465.0
43,2012,Alley Resurfacing,N LINCOLN AVE & N HALSTED ST & W LILL AVE & W,39945.0
43,2012,Alley Resurfacing,ON WRIGHTWOOD FROM N PINE GROVE AV (442 W) TO N,10835.0
43,2012,Alley Resurfacing,2258 N Fremont,953.0
43,2012,Bollard,ON N COMMONWEALTH AVE FROM 2376 N TO W BELDEN,1260.0
43,2012,Bollard,ON W GOETHE ST FROM 153 W TO N LA SALLE DR (140 W),630.0
43,2012,Bollard,ON W GOETHE ST FROM 159 W TO N WELLS ST (200 W),630.0
43,2012,Bollard,210 W Scott,704.0
43,2012,Concrete Alley,W NORTH AVE & W BLACKHAWK ST & N DAYTON ST & N,174000.0
43,2012,Curb & Gutter,ON N LINCOLN AVE FROM W WISCONSIN ST (1910 N) TO N,50458.0
43,2012,Curb & Gutter,ON N SEDGWICK ST FROM W BLACKHAWK ST (1500 N) TO,17425.0
43,2012,Curb & Gutter,ON N STOCKTON DR FROM W WEBSTER DR (2200 N) TO W,46581.0
43,2012,Curb & Gutter,ON N DAYTON ST FROM W ARMITAGE AVE (2000 N) TO W,12750.0
43,2012,Curb & Gutter,ON N SEDGWICK ST FROM W MENOMONEE ST (1800 N) TO,22595.0
43,2012,Curb & Gutter,ON ORCHARD FROM W DIVERSEY PW (2800 N) TO W,15366.0
43,2012,Curb & Gutter,ON N CLARK ST FROM W MENOMONEE ST (1826 N) TO N,32751.0
43,2012,Curb & Gutter,ON ALTGELD FROM N RACINE AV (1200 W) TO N,763.0
43,2012,"In-Road ""State Law Stop",W FULLERTON AVE & N SEMINARY AVE,960.0
43,2012,"In-Road ""State Law Stop",N CLARK ST & W ARTHINGTON ST,550.0
43,2012,"In-Road ""State Law Stop",N STOCKTON DR & W ROSLYN PL,550.0
43,2012,"In-Road ""State Law Stop",N STOCKTON DR & W ST JAMES PL,410.0
43,2012,"In-Road ""State Law Stop",W MONTANA ST & N LINCOLN AVE,950.0
43,2012,"In-Road ""State Law Stop",W ARMITAGE AVE & N HOWE ST,950.0
43,2012,"In-Road ""State Law Stop",W SCHUBERT AVE & N CLARK ST,550.0
43,2012,"In-Road ""State Law Stop",W FULLERTON AVE & N SEMINARY AVE,550.0
43,2012,"In-Road ""State Law Stop",N STOCKTON DR & W LA SALLE DR,550.0
43,2012,"In-Road ""State Law Stop",N SEDGWICK ST & W WEBSTER AVE,410.0
43,2012,"In-Road ""State Law Stop",N STOCKTON DR & W WRIGHTWOOD AVE,960.0
43,2012,"In-Road ""State Law Stop",N WELLS ST & W WENDELL ST,410.0
43,2012,"In-Road ""State Law Stop",W DIVERSEY PKWY & N HAMPDEN CT,550.0
43,2012,"In-Road ""State Law Stop",W DEMING PL & N CLARK ST,550.0
43,2012,"In-Road ""State Law Stop",W WEBSTER AVE & N SEDGWICK ST,550.0
43,2012,"In-Road ""State Law Stop",N CLARK ST & W WEBSTER AVE,410.0
43,2012,"In-Road ""State Law Stop",N CANNON DR & N LAKE SHORE I DR,550.0
43,2012,"In-Road ""State Law Stop",N CLYBOURN AVE & N MAGNOLIA AVE,410.0
43,2012,Miscellaneous Other,2256 N LINCOLN AVE,6713.0
43,2012,Miscellaneous Other,E DIVISION ST & N LAKE SHORE DR,13471.0
43,2012,Pavement Markings,N LARRABEE ST & W MENOMONEE ST,300.0
43,2012,Pavement Markings,W LA SALLE DR & N LAKE SHORE DR,900.0
43,2012,Sidewalk,ON W DIVERSEY AVE FROM N SHEFFIELD AVE (1000 W) TO,12955.0
43,2012,Sidewalk,ON N LINCOLN PARK W FROM W WISCONSIN ST (1900 N),2056.0
43,2012,Sidewalk,ON W ST JAMES PL FROM N LAKEVIEW AV (400 W) TO N,2212.0
43,2012,Sidewalk,ON N FREMONT ST FROM W ARMITAGE AVE (2000 N) TO W,6960.0
43,2012,Sidewalk,ON W BLACKHAWK ST FROM N HALSTED ST (800 W) TO N,18469.0
43,2012,Sidewalk,ON N GENEVA TR FROM W KEMPER PL (2332 N) TO W,28681.0
43,2012,Sidewalk,ON W DIVERSEY PKWY FROM N MILDRED AV (900 W) TO N,12955.0
43,2012,Sidewalk,ON N HALSTED ST FROM W WRIGHTWOOD AV (2600 N) TO,11874.0
43,2012,Sidewalk,ON W KEMPER PL FROM N GENEVA TER (600 W) TO N,5522.0
43,2012,Sidewalk,ON W DIVERSEY PKWY FROM N SHEFFIELD AVE (1000 W),2097.0
43,2012,Sidewalk,ON N BISSELL ST FROM W WEBSTER AVE (2200 N) TO W,1562.0
43,2012,Sidewalk,ON N KENMORE AVE FROM W ARMITAGE AV (2000 N) TO W,10604.0
43,2012,Sidewalk,ON N HALSTED ST FROM W LILL AVE (2530 N) TO W,8895.0
43,2012,Sidewalk,ON N GENEVA TER FROM W BELDEN AVE (2300 N) TO W,1759.0
43,2012,Sidewalk,ON W MENOMONEE ST FROM N SEDGWICK ST (400 W) TO N,22396.0
43,2012,Sidewalk,ON N NORTH PARK AVE FROM W NORTH AVE (1600 N) TO,6986.0
43,2012,Street Resurfacing,ON E BURTON PL FROM N ASTOR ST (40 E) TO N LAKE,1825.0
43,2012,Street Resurfacing,ON N CAMBRIDGE AVE FROM Dead End (2370 N) TO W,6833.0
43,2012,Street Resurfacing,ON W LILL AVE FROM N SEMINARY AV (1100 W) TO N,51939.0
43,2012,Street Resurfacing,ON N LARRABEE ST FROM W DICKENS AV (2100 N) TO W,49807.0
43,2012,Street Resurfacing,ON N LINCOLN PARK FROM W DICKENS BV (2100 N) TO W,52112.0
43,2012,Street Light Residential,ON DEMING FROM N LAKEVIEW AV (400 W) TO N CLARK,32000.0
43,2012,Street Light Residential,ON ST JAMES FROM N LAKEVIEW AV (400 W) TO N CLARK,32000.0
43,2012,Street Light Upgrade,ON ALTGELD FROM N SEMINARY AV (1100 W) TO N,1400.0
43,2012,Street Light Upgrade,350 W BELDEN AVE,6020.0
43,2012,Street Light Upgrade,703 W WILLOW ST,350.0
43,2012,Street Light Upgrade,707 W WILLOW ST,350.0
43,2012,Street Light Upgrade,2022 N FREMONT ST,350.0
43,2012,Chicago Park District,Wiggly Field - (Park #425) - Schubert and Sheffield,10000.0
44,2012,Alley Speed Hump,W OAKDALE AVE & W WELLINGTON AVE & W SHERIDAN,700.0
44,2012,Curb & Gutter,ON W HENDERSON ST FROM N GREENVIEW AV (1500 W) TO,15348.0
44,2012,Curb & Gutter,ON N CLIFTON AVE FROM W WELLINGTON AV (3000 N) TO,15988.0
44,2012,Curb & Gutter,ON W MELROSE ST FROM N BROADWAY (600 W) TO N,34406.0
44,2012,Curb & Gutter,Melrose - Broadway to Lake Shore Dr,3515.0
44,2012,Curb & Gutter,ON N SOUTHPORT AVE FROM W BELMONT AV (3200 N) TO,5995.0
44,2012,Curb & Gutter,ON ALDINE FROM N LAKE SHORE (W) DR(419 W) TO N,2071.0
44,2012,Curb & Gutter,ON W ALDINE AVE FROM N BROADWAY (600 W) TO N,37611.0
44,2012,Curb & Gutter,ON W OAKDALE AVE FROM N MILDRED AV (900 W) TO N,687.0
44,2012,"In-Road ""State Law Stop",N SEMINARY AVE & W BELMONT AVE,800.0
44,2012,"In-Road ""State Law Stop",N HALSTED ST & W GEORGE ST,950.0
44,2012,"In-Road ""State Law Stop",N HALSTED ST & W BUCKINGHAM PL,800.0
44,2012,"In-Road ""State Law Stop",N SOUTHPORT AVE & W MELROSE ST,800.0
44,2012,"In-Road ""State Law Stop",W DIVERSEY AVE & N SEMINARY AVE,950.0
44,2012,"In-Road ""State Law Stop",N BROADWAY & W ALDINE AVE,410.0
44,2012,"In-Road ""State Law Stop",N BROADWAY & W BRIAR PL,410.0
44,2012,Miscellaneous Other,3153 N Halsted,867.0
44,2012,Miscellaneous Other,ON BELMONT FROM N SEMINARY AV (1100 W) TO N,2725.0
44,2012,Miscellaneous Other,W BELMONT AVE & N LAKE SHORE DR,67100.0
44,2012,Miscellaneous Other,847 W Roscoe,194.0
44,2012,Sidewalk,ON N SHEFFIELD AVE FROM W GEORGE ST (2900 N) TO W,943.0
44,2012,Sidewalk,666-668 W Diversey,675.0
44,2012,Sidewalk,2800 N Clark,1404.0
44,2012,Sidewalk,ON W GRACE ST FROM N JANSSEN AV (1440 W) TO N,7333.0
44,2012,Sidewalk,440 W Diversey,5010.0
44,2012,Sidewalk,ON N LAKE SHORE DR FROM W BRIAR PL (3116 N) TO W,19708.0
44,2012,Sidewalk,ON W BELMONT AVE FROM N LAKE SHORE (W) DR(374 W),1596.0
44,2012,Sidewalk,ON W BELMONT AVE FROM N KENMORE AV (1038 W) TO N,44068.0
44,2012,Sidewalk,ON W BELMONT AVE FROM N CLIFTON AV (1132 W) TO N,25569.0
44,2012,Sidewalk,ON N BURLING ST FROM W DIVERSEY PW (2800 N) TO W,15109.0
44,2012,Sidewalk,420 W Belmont,2894.0
44,2012,Sidewalk,ON W SURF ST FROM N PINE GROVE AV (450 W) TO N PINE,16476.0
44,2012,Sidewalk,ON W DIVERSEY PKWY FROM N PINE GROVE AV (450 W) TO,12474.0
44,2012,Sidewalk,ON W NEWPORT AVE FROM N LAKEWOOD AV (1300 W) TO,13770.0
44,2012,Sidewalk,ON N SOUTHPORT AVE FROM W BELMONT AV (3200 N) TO,15604.0
44,2012,Sidewalk,ON W SCHOOL ST FROM N SOUTHPORT AV (1400 W) TO N,1932.0
44,2012,Sidewalk,ON W EDDY ST FROM N RACINE AV (1200 W) TO N,1980.0
44,2012,Sidewalk,429-47 W Surf,1478.0
44,2012,Sidewalk,ON N SEMINARY AVE FROM W BELMONT AV (3200 N) TO W,25378.0
44,2012,Sidewalk,ON W WAVELAND AVE FROM N RACINE AV (1200 W) TO N,419.0
44,2012,Sidewalk,ON W OAKDALE AVE FROM N PINE GROVE AV (500 W) TO N,514.0
44,2012,Sidewalk,ON W DIVERSEY PKWY FROM N CLARK ST (637 W) TO N,11995.0
44,2012,Sidewalk,ON N CLARK ST FROM W DIVERSEY PW (2800 N) TO N,5223.0
44,2012,Sidewalk,ON N COMMONWEALTH AVE FROM W SURF ST (2850 N) TO,33231.0
44,2012,Street Resurfacing,ON W WELLINGTON AVE FROM N LAKE SHORE (W) DR(307,37853.0
44,2012,Street Resurfacing,ON W STRATFORD PL FROM N LAKE SHORE (W) DR(507 W),29390.0
44,2012,Street Resurfacing,ON N GREENVIEW AVE FROM W ROSCOE ST (3400 N) TO W,89442.0
44,2012,Street Light Residential,ON SEMINARY FROM W BELMONT AV (3200 N) TO W,132500.0
44,2012,Street Light Residential,ON KENMORE FROM W BELMONT AV (3200 N) TO W,132500.0
44,2012,Street Light Residential,ON GEORGE FROM N HALSTED ST (800 W) TO N SHEFFIELD,144000.0
44,2012,Street Light Residential,ON CLIFTON FROM W BELMONT AV (3200 N) TO W ROSCOE,152000.0
44,2012,Street Light Residential,ON OAKDALE FROM N HALSTED ST (800 W) TO N,144000.0
44,2012,Street Light Upgrade,3520 N RETA AVE,350.0
44,2012,Miscellaneous Other,Tree installation,784.0
45,2012,Alley Speed Hump,W FOSTER AVE & W CARMEN AVE & N NEENAH AVE & N,700.0
45,2012,Alley Speed Hump,W LAWRENCE AVE & W GIDDINGS ST & N AUSTIN AVE & N,1400.0
45,2012,Concrete Alley,N MULLIGAN AVE & N MOBILE AVE & W CARMEN AVE & W,235000.0
45,2012,Concrete Alley,N LEOTI AVE & N CALDWELL AVE & N NAVAJO AVE & N,171720.0
45,2012,Curb & Gutter,ON N LONG AVE FROM W AGATITE AV (4432 N) TO W,48802.0
45,2012,Curb & Gutter,ON N MERRIMAC AVE FROM W GUNNISON ST (4832 N) TO W,118713.0
45,2012,Curb & Gutter,ON W BERTEAU AVE FROM N LAWLER AVE (5020 W) TO N,17650.0
45,2012,Curb & Gutter,ON N MANGO AVE FROM W GROVER ST (4887 N) TO W,45186.0
45,2012,Curb & Gutter,ON N MONITOR AVE FROM W CARMEN AV (5100 N) TO N,87367.0
45,2012,Guardrail,ON N NAGLE AVE FROM 5159 N TO W CARMEN AV (5100 N),1528.0
45,2012,"In-Road ""State Law Stop",N AUSTIN AVE & W STRONG ST,950.0
45,2012,"In-Road ""State Law Stop",N LAVERGNE AVE & W LAWRENCE AVE,550.0
45,2012,"In-Road ""State Law Stop",N MCVICKER AVE & W BRYN MAWR AVE,800.0
45,2012,"In-Road ""State Law Stop",W LAWRENCE AVE & N LAVERGNE AVE,950.0
45,2012,"In-Road ""State Law Stop",N LINDER AVE & W LAWRENCE AVE,606.0
45,2012,"In-Road ""State Law Stop",N LAVERGNE AVE & W LAWRENCE AVE,800.0
45,2012,"In-Road ""State Law Stop",N MENARD AVE & W HIGGINS AVE,800.0
45,2012,"In-Road ""State Law Stop",W BERWYN AVE & N AUSTIN AVE,492.0
45,2012,"In-Road ""State Law Stop",W LAWRENCE AVE & N LINDER AVE,950.0
45,2012,"In-Road ""State Law Stop",W FOSTER AVE & N LOTUS AVE,550.0
45,2012,"In-Road ""State Law Stop",N ELSTON AVE & N LYNCH AVE,800.0
45,2012,"In-Road ""State Law Stop",N AUSTIN AVE & W BERWYN AVE,800.0
45,2012,Miscellaneous Other,5500 N MAJOR AVE,497.0
45,2012,Pavement Markings,N CENTRAL AVE & N INDIAN RD,1000.0
45,2012,Pedestrian Refuge Island,N AVONDALE AVE & N MCVICKER AVE,18836.0
45,2012,Sidewalk,ON N MOODY AVE FROM W ARGYLE ST (5000 N) TO W,49590.0
45,2012,Sidewalk,ON W CUYLER AVE FROM N MILWAUKEE AV (4852 W) TO N,73299.0
45,2012,Sidewalk,ON N LONG AVE FROM W WINNEMAC AVE (5030 N) TO W,8907.0
45,2012,Sidewalk,ON N CICERO AVE FROM W BERTEAU AV (4140 N) TO W,988.0
45,2012,Sidewalk,ON N MULLIGAN AVE FROM W BALMORAL AVE (5400 N),5991.0
45,2012,Sidewalk,ON W BELLE PLAINE AVE FROM N LAVERGNE AV (5000 W),18253.0
45,2012,Sidewalk,ON N CICERO AVE FROM W BERTEAU AV (4200 N) TO W,22244.0
45,2012,Sidewalk,ON W GREGORY ST FROM N LAMON AVE (4900 W) TO N LA,5895.0
45,2012,Sidewalk,N LONG AVE & W WINNEMAC AVE,3327.0
45,2012,Sidewalk,ON N MONITOR AVE FROM W HIGGINS AVE (4999 N) TO W,1883.0
45,2012,Sidewalk,ON W HIGGINS AVE FROM N MARMORA AV (5900 W) TO N,8943.0
45,2012,Street Bump Outs,ON N CICERO AVE FROM W BERTEAU AV (4140 N) TO W,5937.0
45,2012,Street Resurfacing,ON W CUYLER AVE FROM N MILWAUKEE AV (4852 W) TO N,29896.0
45,2012,Street Speed Hump,ON W WARWICK AVE FROM N LECLAIRE AV (5100 W) TO N,3700.0
45,2012,Street Speed Hump,ON W CATALPA AVE FROM N LINDER AV (5510 W) TO N,3700.0
45,2012,Street Light Residential,ON W AINSLIE ST FROM N LARAMIE AVE (5199 W) TO N,192000.0
45,2012,Street Light Residential,ON W BYRON ST FROM N LARAMIE AVE (5200 W) TO N,128000.0
46,2012,Concrete Alley,W LELAND AVE & N WINTHROP AVE & N KENMORE AVE &,197000.0
46,2012,Curb & Gutter,ON N KENMORE AVE FROM W IRVING PARK RD (4000 N) TO,12119.0
46,2012,Curb & Gutter,ON W JUNIOR TR FROM N CLARENDON AV (800 W) TO N,5708.0
46,2012,Curb & Gutter,ON W GORDON TER FROM N CLARENDON AVE (800 W) TO,1323.0
46,2012,Curb & Gutter,ON W AGATITE AVE FROM N HAZEL ST (900 W) TO N,67169.0
46,2012,"In-Road ""State Law Stop",W WILSON AVE & N MALDEN ST,950.0
46,2012,"In-Road ""State Law Stop",W WILSON AVE & N DOVER ST,950.0
46,2012,Miscellaneous Other,4457 N Malden - Sunnyside Mall,525.0
46,2012,Miscellaneous Other,4400 N Broadway Picketts for planter boxes,9619.0
46,2012,Street Resurfacing,4500 N Malden,7404.0
46,2012,Left-Turn Arrow,N BROADWAY & W MONTROSE AVE,5750.0
46,2012,Left-Turn Arrow,N BROADWAY & W SHERIDAN RD,9250.0
46,2012,Pedestrian Countdown,N CLARENDON AVE & W LAWRENCE AVE,12000.0
46,2012,Street Light Arterial,ON IRVING PARK FROM N SHERIDAN RD (1000 W) TO CITY,814000.0
46,2012,Street Light Pole Painting,ON SHERIDAN FROM W MONTROSE AV (4400 N) TO W,5100.0
46,2012,Street Light Pole Painting,ON WILSON FROM N DOVER ST (1427 W) TO N MALDEN ST,2100.0
46,2012,Street Light Pole Painting,ON SUNNYSIDE FROM N SHERIDAN RD (1000 W) TO N,900.0
46,2012,Street Light Residential,ON DOVER FROM W MONTROSE AV (4400 N) TO W WILSON,128000.0
46,2012,Street Light Upgrade,W IRVING PARK RD & N SHERIDAN RD,1600.0
46,2012,Street Light Upgrade,ON WILSON FROM N DOVER ST (1427 W) TO N MALDEN ST,2800.0
46,2012,Street Light Upgrade,W IRVING PARK RD & N LAKE SHORE DR,1600.0
46,2012,Street Light Upgrade,ON SHERIDAN FROM W MONTROSE AV (4400 N) TO W,8400.0
46,2012,Street Light Upgrade,W IRVING PARK RD & N PINE GROVE AVE,1600.0
46,2012,Street Light Upgrade,ON SUNNYSIDE FROM N SHERIDAN RD (1000 W) TO N,1200.0
46,2012,Traffic Equipment,W IRVING PARK RD & N SHERIDAN RD,2250.0
46,2012,Traffic Equipment,W IRVING PARK RD & N LAKE SHORE DR,2800.0
46,2012,Traffic Equipment,W IRVING PARK RD & N PINE GROVE AVE,2250.0
46,2012,Traffic Equipment,W MONTROSE AVE & N SHERIDAN RD,2200.0
46,2012,Miscellaneous Other,30 Trees to be planted in the Ward,13353.0
47,2012,Alley Apron,ON N HERMITAGE AVE FROM 3943 N TO W IRVING PARK RD,11543.0
47,2012,Alley Speed Hump,W IRVING PARK RD & W BYRON ST & N OAKLEY AVE & N,1400.0
47,2012,Concrete Alley,N GREENVIEW AVE & N ASHLAND AVE & W MONTROSE,227000.0
47,2012,Curb & Gutter,ON W BYRON ST FROM N LEAVITT ST (2200 W) TO N BELL,9814.0
47,2012,Curb & Gutter,ON W CUYLER AVE FROM N RAVENSWOOD AV (1800 W) TO,3417.0
47,2012,"In-Road ""State Law Stop",W ADDISON ST & N HOYNE AVE,950.0
47,2012,"In-Road ""State Law Stop",N DAMEN AVE & W EASTWOOD AVE,550.0
47,2012,"In-Road ""State Law Stop",N LINCOLN AVE & W HUTCHINSON ST,410.0
47,2012,"In-Road ""State Law Stop",N BELL AVE & W MONTROSE AVE,800.0
47,2012,"In-Road ""State Law Stop",N HAMILTON AVE & W MONTROSE AVE,800.0
47,2012,"In-Road ""State Law Stop",N CAMPBELL AVE & W LAWRENCE AVE,800.0
47,2012,"In-Road ""State Law Stop",N WINCHESTER AVE & W MONTROSE AVE,950.0
47,2012,"In-Road ""State Law Stop",N MAPLEWOOD AVE & W MONTROSE AVE,800.0
47,2012,"In-Road ""State Law Stop",N DAMEN AVE & W WINONA ST,800.0
47,2012,"In-Road ""State Law Stop",N CLAREMONT AVE & W MONTROSE AVE,800.0
47,2012,"In-Road ""State Law Stop",W WILSON AVE & N GREENVIEW AVE,549.0
47,2012,"In-Road ""State Law Stop",N LINCOLN AVE & W BERENICE AVE,410.0
47,2012,"In-Road ""State Law Stop",N CAMPBELL AVE & W MONTROSE AVE,800.0
47,2012,"In-Road ""State Law Stop",N GREENVIEW AVE & W WILSON AVE,410.0
47,2012,"In-Road ""State Law Stop",W LAWRENCE AVE & N WASHTENAW AVE,950.0
47,2012,"In-Road ""State Law Stop",N OAKLEY AVE & W ADDISON ST,800.0
47,2012,"In-Road ""State Law Stop",N LINCOLN AVE & W HUTCHINSON ST,550.0
47,2012,"In-Road ""State Law Stop",W LAWRENCE AVE & N WASHTENAW AVE,800.0
47,2012,"In-Road ""State Law Stop",N SEELEY AVE & W MONTROSE AVE,800.0
47,2012,Miscellaneous Other,Berteau / Clark to Lincoln Berteau Greenway,210000.0
47,2012,Miscellaneous Other,Various arterial Streets (in file) - Tree planting tree planting,23765.0
47,2012,Miscellaneous Other,4700 N Western Ave,820.0
47,2012,Miscellaneous Other,Installation of four bike stations Installation of four bike stations,265000.0
47,2012,Pavement Markings,N LINCOLN AVE & W BERENICE AVE,900.0
47,2012,Sidewalk,ON N HERMITAGE AVE FROM W IRVING PARK RD (4000 N),3583.0
47,2012,Sidewalk,ON N RAVENSWOOD AVE FROM W SUNNYSIDE AV (4500 N),3744.0
47,2012,Sidewalk,3801 N Damen,3033.0
47,2012,Sidewalk,ON W WAVELAND AVE FROM N WOLCOTT AV (1900 W) TO,1972.0
47,2012,Sidewalk,4501 N Ravenswood,1207.0
47,2012,Sidewalk,ON N DAMEN AVE FROM W GRACE ST (3800 N) TO W BYRON,51064.0
47,2012,Sidewalk,ON N WESTERN AVE FROM W LELAND AV (4700 N) TO W,67027.0
47,2012,Street Resurfacing,ON W BYRON ST FROM N HOYNE AV (2100 W) TO N SEELEY,33357.0
47,2012,Street Resurfacing,ON W WILSON AVE FROM N WESTERN AV (2400 W) TO N,16953.0
47,2012,Street Resurfacing,ON W EASTWOOD AVE FROM N DAMEN AV (2000 W) TO N,146408.0
47,2012,Street Resurfacing,ON W BERTEAU AVE FROM N BELL AV (2232 W) TO N,55157.0
47,2012,Street Resurfacing,ON W WILSON AVE FROM N HAMILTON AV (2120 W) TO N,37953.0
47,2012,Street Resurfacing,ON W WILSON AVE FROM N CAMPBELL AV (2500 W) TO N,20520.0
47,2012,Street Resurfacing,ON N WOLCOTT AVE FROM W ADDISON ST (3600 N) TO W,20441.0
47,2012,Street Resurfacing,ON W WILSON AVE FROM N VIRGINIA AV (2710 W) TO N,37843.0
47,2012,Street Speed Hump,ON N WOLCOTT AVE FROM W WINNEMAC AV (5032 N) TO W,1850.0
47,2012,Floodlight,N DAMEN AVE & W BELLE PLAINE AVE,500.0
47,2012,Chicago Park District,Merryman Playlot,15000.0
47,2012,Chicago Park District,Filbert Playlot Park,15000.0
47,2012,Miscellaneous Other,Chase Park Improvements - 4701 N. Ashland,20000.0
48,2012,Curb & Gutter,ON W HOOD AVE FROM N GLENWOOD AV (1400 W) TO N,10984.0
48,2012,Street Bump Outs,ON W THORNDALE AVE FROM N BROADWAY (1200 W) TO N,82788.0
48,2012,Street Resurfacing,ON N SHERIDAN RD FROM W CATALPA AV (5500 N) TO W,53481.0
48,2012,Street Resurfacing,ON N LAKEWOOD AVE FROM W BALMORAL AV (5400 N) TO,79679.0
48,2012,Street Resurfacing,ON W AINSLIE ST FROM N MARINE DR (815 W) TO N,65456.0
48,2012,Street Resurfacing,ON N WAYNE AVE FROM W FOSTER AV (5200 N) TO W,78400.0
48,2012,Floodlight,W THORNDALE AVE & N SHERIDAN RD,500.0
48,2012,Floodlight,5816 N SHERIDAN RD,1000.0
48,2012,Floodlight,5808 N KENMORE AVE,1000.0
48,2012,Floodlight,ON WINTHROP FROM W ARDMORE AV (5800 N) TO W,1500.0
48,2012,Pedestrian Countdown,N CLARK ST & W BALMORAL AVE,125000.0
48,2012,Street Light Residential,ON KENMORE FROM W FOSTER AV (5200 N) TO W,144000.0
48,2012,Street Light Residential,ON KENMORE FROM W BRYN MAWR AV (5600 N) TO W,144000.0
48,2012,Street Light Residential,ON KENMORE FROM W THORNDALE AV (5932 N) TO W,144000.0
48,2012,Street Light Residential,ON WINTHROP FROM W FOSTER AV (5200 N) TO W BRYN,288000.0
48,2012,Street Light Residential,ON ROSEMONT FROM N BROADWAY (1200 W) TO N,4000.0
48,2012,Street Light Upgrade,ON WINTHROP FROM W ARDMORE AV (5800 N) TO W,1050.0
48,2012,Traffic Signal LED,ON FROM N BROADWAY (800 W) TO W DEVON AV (1216 W),6000.0
48,2012,Chicago Park District,Lincoln Park Walking Path - W. of LSD and E. of Sheridan,20000.0
48,2012,High Definition Camera,POD Camera - Argyle & Kenmore Ave,22500.0
48,2012,Miscellaneous Other,ON W ARGYLE ST FROM N SHERIDAN RD (1000 W) TO N,46663.0
49,2012,Alley Apron,ON N GREENVIEW AVE FROM 7021 N TO W LUNT AV (7000,11434.0
49,2012,Bollard,ON W SHERWIN AVE FROM 1318 W TO N SHERIDAN RD,630.0
49,2012,Curb & Gutter,ON N ASHLAND AVE FROM W CHASE AVE (7300 N) TO W,13208.0
49,2012,Curb & Gutter,ON W LUNT AVE FROM N GLENWOOD (W) AV(1410 W) TO N,27000.0
49,2012,Curb & Gutter,ON W TOUHY AVE FROM N ASHLAND BV (1550 W) TO N,44972.0
49,2012,Curb & Gutter,ON N GREENVIEW AVE FROM W CHASE AVE (7300 N) TO W,43328.0
49,2012,Curb & Gutter,ON N SEELEY AVE FROM W BIRCHWOOD AV (7500 N) TO W,24011.0
49,2012,Curb & Gutter,ON N HERMITAGE AVE FROM N ROGERS AVE (7435 N) TO W,7660.0
49,2012,"In-Road ""State Law Stop",N RIDGE BLVD & W FARGO AVE,550.0
49,2012,"In-Road ""State Law Stop",N CLARK ST & W ESTES AVE,950.0
